log_id,user_id,action,entity_type,entity_id,payload,ip_address,status_code,created_at
99,USR_1065,BALANCE_INQUIRY,WIRE_BATCH,11919,"{""batch"": ""BATCH_429"", ""risk_score"": 0.407, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11919""}",10.172.80.206,201,2026-08-30 16:15:06
100,USR_1061,RISK_FLAG_OVERRIDE,WIRE_BATCH,12711,"{""batch"": ""BATCH_138"", ""risk_score"": 0.816, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12711""}",10.213.185.199,400,2026-09-10 02:15:01
101,USR_1029,RISK_FLAG_OVERRIDE,CUSTOMER,14589,"{""batch"": ""BATCH_931"", ""risk_score"": 0.744, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14589""}",10.180.79.85,200,2026-08-27 02:22:30
102,USR_1022,BALANCE_INQUIRY,WIRE_BATCH,12380,"{""batch"": ""BATCH_529"", ""risk_score"": 0.459, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12380""}",10.26.42.169,500,2026-09-03 13:58:53
103,USR_1099,ACCOUNT_AUTH,ACCOUNT,13935,"{""batch"": ""BATCH_703"", ""risk_score"": 0.746, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13935""}",10.140.219.84,200,2026-08-28 23:18:11
104,USR_1080,POLICY_EVAL,AUTH_SESSION,12088,"{""batch"": ""BATCH_794"", ""risk_score"": 0.866, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12088"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.27.72.16,200,2026-09-12 22:07:39
105,USR_1044,KYC_VERIFY,ORDER,13586,"{""batch"": ""BATCH_100"", ""risk_score"": 0.068, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13586""}",10.45.175.147,200,2026-08-25 01:57:12
106,USR_1037,ACCOUNT_AUTH,AUTH_SESSION,14623,"{""batch"": ""BATCH_857"", ""risk_score"": 0.323, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14623""}",10.113.174.18,200,2026-09-17 08:27:31
107,USR_1062,POLICY_EVAL,ACCOUNT,12734,"{""batch"": ""BATCH_264"", ""risk_score"": 0.613, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12734""}",10.36.159.34,403,2026-08-26 23:00:52
108,USR_1003,KYC_VERIFY,ORDER,14188,"{""batch"": ""BATCH_462"", ""risk_score"": 0.148, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14188""}",10.125.104.68,403,2026-08-22 12:35:05
109,USR_1009,RISK_FLAG_OVERRIDE,WIRE_BATCH,14064,"{""batch"": ""BATCH_293"", ""risk_score"": 0.45, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14064""}",10.91.195.231,400,2026-09-17 02:35:14
110,USR_1025,TRANSFER_INITIATE,WIRE_BATCH,10337,"{""batch"": ""BATCH_393"", ""risk_score"": 0.11, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10337""}",10.33.246.22,403,2026-08-21 04:00:32
111,USR_1032,TRANSFER_INITIATE,ACCOUNT,10501,"{""batch"": ""BATCH_616"", ""risk_score"": 0.809, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10501""}",10.144.44.136,201,2026-08-30 22:48:36
112,USR_1054,POLICY_EVAL,ORDER,11481,"{""batch"": ""BATCH_793"", ""risk_score"": 0.026, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11481""}",10.101.44.57,500,2026-09-14 16:26:28
113,USR_1070,ORDER_UPDATE,ACCOUNT,10548,"{""batch"": ""BATCH_132"", ""risk_score"": 0.579, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10548""}",10.248.211.128,500,2026-09-10 08:06:37
114,USR_1059,TRANSFER_INITIATE,AUTH_SESSION,12803,"{""batch"": ""BATCH_883"", ""risk_score"": 0.945, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12803"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.159.182.90,201,2026-09-03 21:12:32
115,USR_1080,ORDER_UPDATE,ACCOUNT,12050,"{""batch"": ""BATCH_616"", ""risk_score"": 0.119, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12050""}",10.128.103.92,200,2026-08-24 01:27:30
116,USR_1007,ACCOUNT_AUTH,AUTH_SESSION,11674,"{""batch"": ""BATCH_687"", ""risk_score"": 0.319, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11674""}",10.120.25.138,200,2026-08-28 03:37:51
117,USR_1089,TRANSFER_INITIATE,ACCOUNT,10674,"{""batch"": ""BATCH_310"", ""risk_score"": 0.368, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10674""}",10.35.159.250,400,2026-09-04 03:39:36
118,USR_1096,ORDER_UPDATE,AUTH_SESSION,10188,"{""batch"": ""BATCH_246"", ""risk_score"": 0.379, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10188""}",10.221.70.205,403,2026-08-19 12:19:18
119,USR_1050,RISK_FLAG_OVERRIDE,CUSTOMER,10870,"{""batch"": ""BATCH_427"", ""risk_score"": 0.63, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10870""}",10.152.156.209,500,2026-09-09 00:53:19
120,USR_1021,ORDER_CREATE,AUTH_SESSION,12341,"{""batch"": ""BATCH_675"", ""risk_score"": 0.974, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12341"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.130.69.117,500,2026-08-30 22:09:57
121,USR_1007,ACCOUNT_AUTH,WIRE_BATCH,12310,"{""batch"": ""BATCH_154"", ""risk_score"": 0.438, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12310""}",10.244.86.89,200,2026-08-20 10:53:28
122,USR_1021,TRANSFER_INITIATE,CUSTOMER,14156,"{""batch"": ""BATCH_734"", ""risk_score"": 0.212, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14156""}",10.57.82.96,200,2026-09-13 21:26:10
123,USR_1034,ORDER_CREATE,WIRE_BATCH,14829,"{""batch"": ""BATCH_407"", ""risk_score"": 0.824, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14829""}",10.42.196.174,400,2026-09-16 02:17:22
124,USR_1009,KYC_VERIFY,CUSTOMER,13225,"{""batch"": ""BATCH_772"", ""risk_score"": 0.99, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13225"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.221.128.197,400,2026-08-25 19:59:07
125,USR_1031,ORDER_UPDATE,ORDER,12113,"{""batch"": ""BATCH_174"", ""risk_score"": 0.959, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12113"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.155.79.251,403,2026-09-11 21:05:15
126,USR_1069,BALANCE_INQUIRY,CUSTOMER,12095,"{""batch"": ""BATCH_605"", ""risk_score"": 0.883, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12095"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.240.249.154,400,2026-08-21 00:15:36
127,USR_1016,KYC_VERIFY,AUTH_SESSION,13699,"{""batch"": ""BATCH_144"", ""risk_score"": 0.744, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13699""}",10.116.216.126,200,2026-09-04 12:13:28
128,USR_1006,ACCOUNT_AUTH,WIRE_BATCH,10229,"{""batch"": ""BATCH_158"", ""risk_score"": 0.792, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10229""}",10.39.236.124,200,2026-09-11 20:49:19
129,USR_1031,KYC_VERIFY,AUTH_SESSION,10352,"{""batch"": ""BATCH_789"", ""risk_score"": 0.253, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10352""}",10.50.113.170,201,2026-08-19 10:25:26
130,USR_1096,RISK_FLAG_OVERRIDE,WIRE_BATCH,11045,"{""batch"": ""BATCH_921"", ""risk_score"": 0.682, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11045""}",10.197.137.90,500,2026-09-03 12:48:29
131,USR_1023,RISK_FLAG_OVERRIDE,CUSTOMER,12365,"{""batch"": ""BATCH_763"", ""risk_score"": 0.186, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12365""}",10.103.64.195,403,2026-09-11 14:31:45
132,USR_1088,BALANCE_INQUIRY,ORDER,12909,"{""batch"": ""BATCH_796"", ""risk_score"": 0.061, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12909""}",10.35.177.92,500,2026-08-24 03:42:38
133,USR_1089,BALANCE_INQUIRY,CUSTOMER,13407,"{""batch"": ""BATCH_793"", ""risk_score"": 0.418, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13407""}",10.212.154.251,200,2026-09-15 06:49:40
134,USR_1031,POLICY_EVAL,ACCOUNT,13179,"{""batch"": ""BATCH_356"", ""risk_score"": 0.409, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13179""}",10.174.189.81,200,2026-09-07 21:19:27
135,USR_1015,ORDER_CREATE,ACCOUNT,11697,"{""batch"": ""BATCH_701"", ""risk_score"": 0.338, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11697""}",10.95.67.67,400,2026-08-22 10:43:56
136,USR_1066,ACCOUNT_AUTH,CUSTOMER,13236,"{""batch"": ""BATCH_721"", ""risk_score"": 0.406, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13236""}",10.65.41.243,200,2026-09-08 16:21:25
137,USR_1073,RISK_FLAG_OVERRIDE,CUSTOMER,14572,"{""batch"": ""BATCH_959"", ""risk_score"": 0.755, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14572""}",10.248.155.135,500,2026-09-15 13:06:49
138,USR_1097,POLICY_EVAL,ACCOUNT,10699,"{""batch"": ""BATCH_685"", ""risk_score"": 0.426, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10699""}",10.29.177.42,500,2026-08-21 07:07:55
139,USR_1034,TRANSFER_INITIATE,AUTH_SESSION,14676,"{""batch"": ""BATCH_996"", ""risk_score"": 0.824, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14676""}",10.92.177.209,200,2026-09-08 07:23:07
140,USR_1033,ACCOUNT_AUTH,ACCOUNT,10036,"{""batch"": ""BATCH_223"", ""risk_score"": 0.141, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10036""}",10.207.5.29,500,2026-09-06 18:40:54
141,USR_1027,ORDER_CREATE,WIRE_BATCH,10742,"{""batch"": ""BATCH_684"", ""risk_score"": 0.819, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10742""}",10.124.238.175,200,2026-09-13 06:28:04
142,USR_1047,BALANCE_INQUIRY,ACCOUNT,13182,"{""batch"": ""BATCH_104"", ""risk_score"": 0.422, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13182""}",10.88.98.4,403,2026-08-27 23:27:46
143,USR_1045,POLICY_EVAL,AUTH_SESSION,11689,"{""batch"": ""BATCH_756"", ""risk_score"": 0.732, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11689""}",10.232.191.101,201,2026-08-26 21:24:33
144,USR_1099,KYC_VERIFY,ORDER,10016,"{""batch"": ""BATCH_918"", ""risk_score"": 0.302, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10016""}",10.18.111.219,200,2026-09-10 13:55:54
145,USR_1027,ORDER_UPDATE,ACCOUNT,11045,"{""batch"": ""BATCH_415"", ""risk_score"": 0.762, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11045""}",10.227.155.222,403,2026-08-28 20:57:54
146,USR_1096,BALANCE_INQUIRY,ACCOUNT,11879,"{""batch"": ""BATCH_905"", ""risk_score"": 0.345, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11879""}",10.41.59.143,200,2026-08-19 10:45:41
147,USR_1032,ORDER_UPDATE,AUTH_SESSION,14774,"{""batch"": ""BATCH_437"", ""risk_score"": 0.505, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14774""}",10.71.34.144,400,2026-08-28 12:38:13
148,USR_1084,ORDER_CREATE,ORDER,10770,"{""batch"": ""BATCH_771"", ""risk_score"": 0.922, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10770"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.40.238.125,200,2026-08-28 23:23:15
149,USR_1082,POLICY_EVAL,AUTH_SESSION,13154,"{""batch"": ""BATCH_502"", ""risk_score"": 0.234, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13154""}",10.155.245.45,200,2026-08-30 18:41:18
150,USR_1021,POLICY_EVAL,CUSTOMER,14764,"{""batch"": ""BATCH_627"", ""risk_score"": 0.284, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14764""}",10.98.102.251,500,2026-09-17 11:45:58
151,USR_1007,ACCOUNT_AUTH,WIRE_BATCH,12279,"{""batch"": ""BATCH_131"", ""risk_score"": 0.826, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12279""}",10.184.111.89,200,2026-08-24 01:11:56
152,USR_1085,TRANSFER_INITIATE,ACCOUNT,12056,"{""batch"": ""BATCH_857"", ""risk_score"": 0.346, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12056""}",10.229.168.107,500,2026-08-23 14:06:59
153,USR_1075,BALANCE_INQUIRY,ORDER,12045,"{""batch"": ""BATCH_155"", ""risk_score"": 0.372, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12045""}",10.232.31.117,200,2026-08-24 22:20:25
154,USR_1090,POLICY_EVAL,CUSTOMER,11244,"{""batch"": ""BATCH_390"", ""risk_score"": 0.842, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11244""}",10.149.36.129,400,2026-08-26 14:09:12
155,USR_1093,TRANSFER_INITIATE,WIRE_BATCH,14119,"{""batch"": ""BATCH_273"", ""risk_score"": 0.901, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14119"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.37.167.31,201,2026-09-16 07:47:36
156,USR_1060,RISK_FLAG_OVERRIDE,AUTH_SESSION,13389,"{""batch"": ""BATCH_374"", ""risk_score"": 0.573, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13389""}",10.204.43.105,400,2026-09-09 04:56:52
157,USR_1053,BALANCE_INQUIRY,ACCOUNT,14163,"{""batch"": ""BATCH_270"", ""risk_score"": 0.95, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14163"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.198.55.215,400,2026-08-31 21:03:16
158,USR_1091,ORDER_UPDATE,ACCOUNT,14610,"{""batch"": ""BATCH_412"", ""risk_score"": 0.561, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14610""}",10.151.97.172,201,2026-09-03 08:24:40
159,USR_1059,RISK_FLAG_OVERRIDE,AUTH_SESSION,13237,"{""batch"": ""BATCH_178"", ""risk_score"": 0.717, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13237""}",10.223.175.161,400,2026-08-19 14:56:35
160,USR_1095,ORDER_UPDATE,WIRE_BATCH,10741,"{""batch"": ""BATCH_814"", ""risk_score"": 0.37, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10741""}",10.204.227.132,200,2026-08-25 16:48:05
161,USR_1027,BALANCE_INQUIRY,WIRE_BATCH,11543,"{""batch"": ""BATCH_492"", ""risk_score"": 0.801, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11543""}",10.145.44.40,500,2026-08-20 07:31:42
162,USR_1054,POLICY_EVAL,ORDER,14604,"{""batch"": ""BATCH_893"", ""risk_score"": 0.331, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14604""}",10.209.17.181,500,2026-09-13 18:59:01
163,USR_1006,RISK_FLAG_OVERRIDE,ACCOUNT,10006,"{""batch"": ""BATCH_784"", ""risk_score"": 0.147, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10006""}",10.109.51.242,200,2026-08-26 11:47:17
164,USR_1002,POLICY_EVAL,AUTH_SESSION,13906,"{""batch"": ""BATCH_538"", ""risk_score"": 0.969, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13906"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.83.8.52,500,2026-08-29 16:13:11
165,USR_1038,KYC_VERIFY,WIRE_BATCH,11834,"{""batch"": ""BATCH_484"", ""risk_score"": 0.364, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11834""}",10.0.235.164,200,2026-09-15 22:42:37
166,USR_1081,ORDER_UPDATE,CUSTOMER,13323,"{""batch"": ""BATCH_775"", ""risk_score"": 0.85, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13323""}",10.146.99.151,403,2026-09-11 13:38:06
167,USR_1062,ORDER_UPDATE,CUSTOMER,12136,"{""batch"": ""BATCH_500"", ""risk_score"": 0.812, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12136""}",10.124.38.101,201,2026-09-16 19:19:02
168,USR_1001,BALANCE_INQUIRY,CUSTOMER,13488,"{""batch"": ""BATCH_662"", ""risk_score"": 0.651, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13488""}",10.123.25.194,400,2026-09-12 22:41:00
169,USR_1065,POLICY_EVAL,WIRE_BATCH,11021,"{""batch"": ""BATCH_159"", ""risk_score"": 0.843, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11021""}",10.108.48.35,200,2026-09-08 07:55:39
170,USR_1054,ACCOUNT_AUTH,CUSTOMER,12230,"{""batch"": ""BATCH_607"", ""risk_score"": 0.772, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12230""}",10.16.167.133,200,2026-09-02 16:07:04
171,USR_1002,ORDER_CREATE,CUSTOMER,13163,"{""batch"": ""BATCH_225"", ""risk_score"": 0.825, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13163""}",10.239.6.11,200,2026-08-22 05:43:20
172,USR_1075,ORDER_UPDATE,ORDER,13693,"{""batch"": ""BATCH_314"", ""risk_score"": 0.519, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13693""}",10.131.200.113,200,2026-09-02 19:49:01
173,USR_1094,RISK_FLAG_OVERRIDE,CUSTOMER,11999,"{""batch"": ""BATCH_964"", ""risk_score"": 0.404, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11999""}",10.118.16.142,201,2026-08-23 21:40:43
174,USR_1027,ORDER_CREATE,WIRE_BATCH,14352,"{""batch"": ""BATCH_425"", ""risk_score"": 0.937, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14352"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.254.34.135,200,2026-08-25 18:54:14
175,USR_1014,TRANSFER_INITIATE,ORDER,12869,"{""batch"": ""BATCH_400"", ""risk_score"": 0.133, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12869""}",10.129.89.92,200,2026-08-23 20:25:56
176,USR_1012,ORDER_UPDATE,ACCOUNT,12895,"{""batch"": ""BATCH_715"", ""risk_score"": 0.304, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12895""}",10.7.150.43,201,2026-08-21 21:14:00
177,USR_1024,BALANCE_INQUIRY,WIRE_BATCH,13674,"{""batch"": ""BATCH_736"", ""risk_score"": 0.622, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13674""}",10.18.116.195,200,2026-08-30 19:25:59
178,USR_1072,RISK_FLAG_OVERRIDE,AUTH_SESSION,13836,"{""batch"": ""BATCH_498"", ""risk_score"": 0.846, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13836""}",10.198.84.216,400,2026-08-22 06:31:51
179,USR_1026,KYC_VERIFY,ORDER,11741,"{""batch"": ""BATCH_677"", ""risk_score"": 0.61, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11741""}",10.111.236.74,201,2026-08-28 06:17:30
