recon_id,source_system,external_ref,internal_order_id,amount,currency,status,discrepancy_reason,reconciled_at
80226,CARD_PAYMENT_GATEWAY,EXT-5124640,11089,78.77,USD,MATCHED,,2026-09-11 09:36:43
80227,SWIFT_FIN,EXT-4755418,14654,33338.09,USD,MATCHED,,2026-09-07 10:30:04
80228,SWIFT_FIN,EXT-8712677,14387,24271.83,USD,MATCHED,,2026-09-13 20:53:30
80229,SWIFT_FIN,EXT-1054345,10293,30747.32,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 06:31:28
80230,SWIFT_FIN,EXT-9279752,14640,36068.38,USD,MATCHED,,2026-09-09 13:32:48
80231,SWIFT_FIN,EXT-3716834,12529,15311.72,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 21:25:35
80232,INTERNAL_LEDGER,EXT-6753649,11535,6320.5,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 18:52:09
80233,INTERNAL_LEDGER,EXT-8134185,12381,21887.0,USD,MATCHED,,2026-09-14 07:08:13
80234,FED_ACH_CLEARING,EXT-3560169,14098,12103.25,USD,MATCHED,,2026-09-04 15:24:37
80235,SWIFT_FIN,EXT-4112894,12414,56253.13,USD,MATCHED,,2026-09-08 13:42:06
80236,SWIFT_FIN,EXT-1536075,14220,21996.19,USD,MATCHED,,2026-09-08 06:13:46
80237,INTERNAL_LEDGER,EXT-2738569,12711,34116.53,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 07:57:55
80238,INTERNAL_LEDGER,EXT-4123084,10358,38114.46,USD,MATCHED,,2026-09-08 14:07:09
80239,FED_ACH_CLEARING,EXT-2970288,11078,21023.88,USD,MATCHED,,2026-09-13 05:41:33
80240,INTERNAL_LEDGER,EXT-5702986,13744,71816.05,USD,MATCHED,,2026-09-15 06:01:37
80241,SWIFT_FIN,EXT-5067816,14941,73948.83,USD,MATCHED,,2026-09-11 05:18:19
80242,INTERNAL_LEDGER,EXT-3686716,13176,84276.41,USD,MATCHED,,2026-09-09 10:36:28
80243,CARD_PAYMENT_GATEWAY,EXT-5145304,10451,542.06,USD,MATCHED,,2026-09-17 05:41:11
80244,CARD_PAYMENT_GATEWAY,EXT-2809161,10605,37064.65,USD,MATCHED,,2026-09-06 21:02:58
80245,INTERNAL_LEDGER,EXT-4958829,11449,46225.97,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-11 12:18:06
80246,FED_ACH_CLEARING,EXT-3664646,11621,66616.52,USD,MATCHED,,2026-09-17 11:55:26
80247,FED_ACH_CLEARING,EXT-2460857,11987,52866.91,USD,MATCHED,,2026-09-17 05:59:26
80248,CARD_PAYMENT_GATEWAY,EXT-4613809,14472,83256.62,USD,MATCHED,,2026-09-06 23:05:55
80249,INTERNAL_LEDGER,EXT-4776421,12422,51179.39,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-16 20:46:05
80250,CARD_PAYMENT_GATEWAY,EXT-9767521,12198,71236.05,USD,MATCHED,,2026-09-06 20:23:04
80251,SWIFT_FIN,EXT-6536542,12686,44184.24,USD,MATCHED,,2026-09-08 05:41:14
80252,FED_ACH_CLEARING,EXT-5956542,12004,10681.14,USD,MATCHED,,2026-09-13 00:30:59
80253,INTERNAL_LEDGER,EXT-8196346,14823,21791.04,USD,MATCHED,,2026-09-09 16:21:17
80254,FED_ACH_CLEARING,EXT-7854310,10159,56774.17,USD,MATCHED,,2026-09-07 16:03:14
80255,INTERNAL_LEDGER,EXT-8504440,11413,77308.65,USD,MATCHED,,2026-09-11 03:40:04
80256,INTERNAL_LEDGER,EXT-1239766,10839,22900.01,USD,MATCHED,,2026-09-12 08:18:48
80257,FED_ACH_CLEARING,EXT-1350482,10529,38470.04,USD,MATCHED,,2026-09-11 02:04:10
80258,CARD_PAYMENT_GATEWAY,EXT-4278031,13665,16031.57,USD,MATCHED,,2026-09-16 11:23:27
80259,SWIFT_FIN,EXT-5005461,11160,36750.78,USD,MATCHED,,2026-09-13 07:22:11
80260,SWIFT_FIN,EXT-5076512,10202,18287.93,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 11:39:30
80261,INTERNAL_LEDGER,EXT-2820129,10057,29889.55,USD,MATCHED,,2026-09-10 04:36:11
80262,FED_ACH_CLEARING,EXT-1396456,12597,25927.88,USD,MATCHED,,2026-09-11 02:36:41
80263,CARD_PAYMENT_GATEWAY,EXT-9090761,12100,8273.91,USD,MATCHED,,2026-09-14 13:08:28
80264,FED_ACH_CLEARING,EXT-1859052,13126,52372.14,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-03 19:58:03
80265,CARD_PAYMENT_GATEWAY,EXT-8113370,10672,3979.27,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 21:02:06
80266,INTERNAL_LEDGER,EXT-5155675,12476,68206.25,USD,MATCHED,,2026-09-12 03:07:21
80267,INTERNAL_LEDGER,EXT-3831152,14081,5843.82,USD,MATCHED,,2026-09-11 17:23:34
80268,CARD_PAYMENT_GATEWAY,EXT-6038970,13550,82170.09,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 17:19:48
80269,INTERNAL_LEDGER,EXT-8549522,11035,22718.6,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 22:07:56
80270,CARD_PAYMENT_GATEWAY,EXT-8448386,12403,64552.74,USD,MATCHED,,2026-09-08 05:20:29
80271,SWIFT_FIN,EXT-4431583,14052,15962.87,USD,MATCHED,,2026-09-15 10:40:10
80272,INTERNAL_LEDGER,EXT-8367934,12549,80874.88,USD,MATCHED,,2026-09-16 00:02:35
80273,CARD_PAYMENT_GATEWAY,EXT-9107031,10862,53876.34,USD,MATCHED,,2026-09-14 21:26:00
80274,FED_ACH_CLEARING,EXT-2857964,10172,1322.41,USD,MATCHED,,2026-09-12 20:25:38
80275,INTERNAL_LEDGER,EXT-6559890,12048,75702.41,USD,MATCHED,,2026-09-05 15:23:24
80276,SWIFT_FIN,EXT-7658087,11438,49511.84,USD,MATCHED,,2026-09-16 13:51:42
80277,FED_ACH_CLEARING,EXT-7316883,11407,26517.24,USD,MATCHED,,2026-09-09 16:01:50
80278,CARD_PAYMENT_GATEWAY,EXT-1943475,10766,13438.97,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 13:05:30
80279,CARD_PAYMENT_GATEWAY,EXT-6822793,12272,14300.73,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 11:35:44
80280,INTERNAL_LEDGER,EXT-9053036,11162,40545.91,USD,MATCHED,,2026-09-06 16:49:54
80281,CARD_PAYMENT_GATEWAY,EXT-5005037,13590,3073.6,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 13:27:33
80282,SWIFT_FIN,EXT-6568701,12357,3754.87,USD,MATCHED,,2026-09-16 00:41:33
80283,CARD_PAYMENT_GATEWAY,EXT-1477534,11839,30112.12,USD,MATCHED,,2026-09-12 03:49:48
80284,FED_ACH_CLEARING,EXT-7512734,12819,30508.11,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 06:17:11
80285,CARD_PAYMENT_GATEWAY,EXT-1211515,14710,6899.32,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 17:48:25
80286,INTERNAL_LEDGER,EXT-4307316,11470,83322.96,USD,MATCHED,,2026-09-10 19:08:37
80287,FED_ACH_CLEARING,EXT-8856153,13882,35149.62,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-15 09:58:33
80288,CARD_PAYMENT_GATEWAY,EXT-9715329,14730,30387.95,USD,MATCHED,,2026-09-04 13:59:12
80289,SWIFT_FIN,EXT-6962838,13142,39433.96,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-13 01:11:37
80290,INTERNAL_LEDGER,EXT-6729345,14138,58515.45,USD,MATCHED,,2026-09-04 22:54:33
80291,INTERNAL_LEDGER,EXT-7787073,10433,37575.27,USD,MATCHED,,2026-09-10 23:19:56
80292,FED_ACH_CLEARING,EXT-1949848,11424,808.66,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-14 11:28:40
80293,INTERNAL_LEDGER,EXT-7254525,11891,5191.19,USD,MATCHED,,2026-09-04 05:44:37
80294,SWIFT_FIN,EXT-5687495,13498,82462.87,USD,MATCHED,,2026-09-05 10:43:41
80295,CARD_PAYMENT_GATEWAY,EXT-6773182,11568,57275.87,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 03:03:33
80296,INTERNAL_LEDGER,EXT-4983870,12232,77237.39,USD,MATCHED,,2026-09-05 01:51:37
80297,CARD_PAYMENT_GATEWAY,EXT-4083506,10166,4650.69,USD,MATCHED,,2026-09-14 12:07:41
80298,SWIFT_FIN,EXT-1454143,14553,16426.52,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-04 06:11:20
80299,CARD_PAYMENT_GATEWAY,EXT-5444183,12796,5069.42,USD,MATCHED,,2026-09-14 20:16:08
80300,FED_ACH_CLEARING,EXT-3126245,14500,70165.21,USD,MATCHED,,2026-09-14 06:45:11
80301,FED_ACH_CLEARING,EXT-5511837,12083,4089.02,USD,MATCHED,,2026-09-17 04:04:15
80302,SWIFT_FIN,EXT-1986911,12863,38889.68,USD,MATCHED,,2026-09-13 05:05:03
80303,SWIFT_FIN,EXT-5222716,11476,45048.43,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 00:10:17
80304,FED_ACH_CLEARING,EXT-4285875,12343,9999.43,USD,MATCHED,,2026-09-13 02:43:00
80305,INTERNAL_LEDGER,EXT-1909185,12630,47005.34,USD,MATCHED,,2026-09-11 15:06:35
80306,SWIFT_FIN,EXT-7947633,11856,3071.12,USD,MATCHED,,2026-09-15 17:24:21
80307,SWIFT_FIN,EXT-4012981,10813,56274.11,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-10 08:01:08
80308,CARD_PAYMENT_GATEWAY,EXT-1633682,13940,81796.01,USD,MATCHED,,2026-09-16 15:38:53
80309,SWIFT_FIN,EXT-1023177,11275,41361.62,USD,MATCHED,,2026-09-08 22:43:46
80310,INTERNAL_LEDGER,EXT-5552635,14866,11138.84,USD,MATCHED,,2026-09-16 11:57:02
80311,CARD_PAYMENT_GATEWAY,EXT-4948152,12544,49248.13,USD,MATCHED,,2026-09-06 23:24:02
80312,INTERNAL_LEDGER,EXT-5147356,10324,31747.81,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 20:26:30
80313,INTERNAL_LEDGER,EXT-8952078,12265,65108.06,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-13 04:22:50
80314,INTERNAL_LEDGER,EXT-5554638,14297,58622.7,USD,MATCHED,,2026-09-16 04:14:28
80315,CARD_PAYMENT_GATEWAY,EXT-8857151,10273,82828.0,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 20:08:49
80316,FED_ACH_CLEARING,EXT-3582607,11062,12578.95,USD,MATCHED,,2026-09-04 09:20:27
80317,FED_ACH_CLEARING,EXT-9693711,12154,83627.38,USD,MATCHED,,2026-09-17 01:07:23
80318,CARD_PAYMENT_GATEWAY,EXT-9167459,12534,46504.39,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 19:09:08
80319,CARD_PAYMENT_GATEWAY,EXT-4550133,12525,29176.59,USD,MATCHED,,2026-09-05 02:20:58
80320,SWIFT_FIN,EXT-8359615,12020,11193.18,USD,MATCHED,,2026-09-17 03:19:32
80321,INTERNAL_LEDGER,EXT-2976596,12687,33161.33,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 16:04:21
80322,SWIFT_FIN,EXT-6842234,10321,84358.54,USD,MATCHED,,2026-09-07 20:09:14
80323,INTERNAL_LEDGER,EXT-9939928,11351,59378.01,USD,MATCHED,,2026-09-17 12:38:30
80324,SWIFT_FIN,EXT-5470466,10711,12913.43,USD,MATCHED,,2026-09-14 21:41:26
80325,INTERNAL_LEDGER,EXT-7783682,14359,66898.19,USD,MATCHED,,2026-09-05 14:38:47
80326,SWIFT_FIN,EXT-3993174,14317,57660.52,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-11 02:48:09
80327,FED_ACH_CLEARING,EXT-4249513,14209,77864.93,USD,MATCHED,,2026-09-12 17:20:27
80328,INTERNAL_LEDGER,EXT-8920714,11381,57633.4,USD,MATCHED,,2026-09-10 11:00:05
80329,FED_ACH_CLEARING,EXT-6680368,13096,53485.99,USD,MATCHED,,2026-09-06 06:43:03
80330,INTERNAL_LEDGER,EXT-6626091,13613,81888.2,USD,MATCHED,,2026-09-11 00:07:34
80331,SWIFT_FIN,EXT-8170309,10743,83233.34,USD,MATCHED,,2026-09-11 05:23:51
80332,FED_ACH_CLEARING,EXT-4994747,11146,75360.63,USD,MATCHED,,2026-09-12 16:54:43
80333,INTERNAL_LEDGER,EXT-1616279,10832,61404.69,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-06 08:14:39
80334,CARD_PAYMENT_GATEWAY,EXT-6184755,11310,61980.22,USD,MATCHED,,2026-09-04 20:15:14
80335,FED_ACH_CLEARING,EXT-1902305,13768,8755.19,USD,MATCHED,,2026-09-13 06:18:53
80336,CARD_PAYMENT_GATEWAY,EXT-6812607,12197,44709.16,USD,MATCHED,,2026-09-07 18:20:20
80337,INTERNAL_LEDGER,EXT-2864804,14106,56598.87,USD,MATCHED,,2026-09-16 21:05:08
80338,SWIFT_FIN,EXT-4523099,14077,69366.05,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 00:01:55
80339,INTERNAL_LEDGER,EXT-9395558,10904,36989.71,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 19:17:48
80340,SWIFT_FIN,EXT-5920199,11523,36110.71,USD,MATCHED,,2026-09-13 05:20:12
80341,SWIFT_FIN,EXT-7553922,14116,60789.33,USD,MATCHED,,2026-09-07 05:47:38
80342,FED_ACH_CLEARING,EXT-2821705,12896,49236.16,USD,MATCHED,,2026-09-17 08:53:41
80343,CARD_PAYMENT_GATEWAY,EXT-1758253,13350,33070.12,USD,MATCHED,,2026-09-07 02:06:51
80344,CARD_PAYMENT_GATEWAY,EXT-5959924,12075,9213.75,USD,MATCHED,,2026-09-06 17:14:57
80345,SWIFT_FIN,EXT-7945728,14992,1071.17,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 02:13:15
80346,CARD_PAYMENT_GATEWAY,EXT-5668146,14492,56960.92,USD,MATCHED,,2026-09-10 19:08:42
80347,INTERNAL_LEDGER,EXT-3532839,14933,26634.14,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-05 08:33:58
80348,INTERNAL_LEDGER,EXT-5886022,12091,18962.52,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-10 06:23:42
80349,CARD_PAYMENT_GATEWAY,EXT-6876988,11540,26639.16,USD,MATCHED,,2026-09-13 18:56:47
80350,CARD_PAYMENT_GATEWAY,EXT-7290625,14743,9794.34,USD,MATCHED,,2026-09-06 12:02:43
80351,CARD_PAYMENT_GATEWAY,EXT-7277579,13332,1546.7,USD,MATCHED,,2026-09-11 10:34:29
80352,SWIFT_FIN,EXT-9844811,13386,15872.56,USD,MATCHED,,2026-09-11 05:09:42
80353,SWIFT_FIN,EXT-4721596,12522,34029.99,USD,MATCHED,,2026-09-14 23:39:37
80354,SWIFT_FIN,EXT-2401726,14411,23533.42,USD,MATCHED,,2026-09-10 15:17:30
80355,SWIFT_FIN,EXT-6693162,10894,65624.13,USD,MATCHED,,2026-09-06 10:15:51
80356,INTERNAL_LEDGER,EXT-9615382,12197,67153.48,USD,MATCHED,,2026-09-12 03:42:51
80357,SWIFT_FIN,EXT-5636917,11229,83384.99,USD,MATCHED,,2026-09-09 18:39:24
80358,INTERNAL_LEDGER,EXT-7272797,11589,76188.53,USD,MATCHED,,2026-09-08 08:28:15
80359,CARD_PAYMENT_GATEWAY,EXT-4046504,11112,51982.82,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-15 21:16:05
80360,FED_ACH_CLEARING,EXT-5561732,11271,73839.26,USD,MATCHED,,2026-09-06 14:16:55
80361,CARD_PAYMENT_GATEWAY,EXT-4115906,11560,62757.37,USD,MATCHED,,2026-09-08 13:13:29
80362,INTERNAL_LEDGER,EXT-7074723,13383,82320.85,USD,MATCHED,,2026-09-07 21:51:35
80363,FED_ACH_CLEARING,EXT-5289061,14418,8391.71,USD,MATCHED,,2026-09-09 08:33:24
80364,INTERNAL_LEDGER,EXT-5103250,13966,2987.85,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 05:53:13
80365,SWIFT_FIN,EXT-7702563,11837,73126.32,USD,MATCHED,,2026-09-11 01:50:20
80366,INTERNAL_LEDGER,EXT-4044784,13431,4519.38,USD,MATCHED,,2026-09-05 16:43:48
80367,INTERNAL_LEDGER,EXT-4331465,10591,3257.95,USD,MATCHED,,2026-09-09 20:02:33
80368,FED_ACH_CLEARING,EXT-4554802,10310,13593.24,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 07:26:00
80369,SWIFT_FIN,EXT-6146416,14851,39484.67,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-06 00:07:31
80370,INTERNAL_LEDGER,EXT-6322884,12761,37695.95,USD,MATCHED,,2026-09-15 19:55:42
80371,CARD_PAYMENT_GATEWAY,EXT-6490412,10389,58897.62,USD,MATCHED,,2026-09-05 04:15:02
80372,INTERNAL_LEDGER,EXT-2357007,12227,24701.83,USD,MATCHED,,2026-09-15 10:49:23
80373,SWIFT_FIN,EXT-4020567,13247,58746.01,USD,MATCHED,,2026-09-07 08:23:50
80374,FED_ACH_CLEARING,EXT-4524088,11796,26856.82,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 23:00:26
80375,SWIFT_FIN,EXT-1203485,10712,45014.82,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-08 10:47:45
80376,CARD_PAYMENT_GATEWAY,EXT-3651665,10585,62674.06,USD,MATCHED,,2026-09-04 17:32:01
80377,CARD_PAYMENT_GATEWAY,EXT-5574654,14256,73975.46,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 15:13:14
80378,FED_ACH_CLEARING,EXT-9102292,14806,44273.43,USD,MATCHED,,2026-09-06 23:03:36
80379,SWIFT_FIN,EXT-9200304,13550,45635.57,USD,MATCHED,,2026-09-04 22:39:01
80380,INTERNAL_LEDGER,EXT-7587197,11315,66752.52,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-08 03:20:58
80381,CARD_PAYMENT_GATEWAY,EXT-7344653,11598,84535.53,USD,MATCHED,,2026-09-12 13:23:04
80382,FED_ACH_CLEARING,EXT-1333296,10194,34342.93,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 22:00:54
80383,INTERNAL_LEDGER,EXT-6960988,11117,4114.55,USD,MATCHED,,2026-09-07 04:01:37
80384,CARD_PAYMENT_GATEWAY,EXT-3022242,13296,43330.92,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-08 01:51:15
80385,FED_ACH_CLEARING,EXT-9044944,13021,1389.72,USD,MATCHED,,2026-09-10 08:23:15
80386,CARD_PAYMENT_GATEWAY,EXT-8105906,13321,10192.34,USD,MATCHED,,2026-09-14 16:04:17
80387,INTERNAL_LEDGER,EXT-1116513,13236,59374.24,USD,MATCHED,,2026-09-16 20:37:10
80388,CARD_PAYMENT_GATEWAY,EXT-3507541,12007,43234.96,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 06:05:11
80389,FED_ACH_CLEARING,EXT-9230920,12543,37182.72,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 02:31:51
80390,CARD_PAYMENT_GATEWAY,EXT-5747796,10863,64316.03,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 02:31:56
80391,INTERNAL_LEDGER,EXT-3100139,12635,38374.56,USD,MATCHED,,2026-09-11 21:57:12
80392,INTERNAL_LEDGER,EXT-6168053,10231,5295.45,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 07:56:28
80393,FED_ACH_CLEARING,EXT-7172316,13022,38807.61,USD,MATCHED,,2026-09-16 09:20:05
80394,INTERNAL_LEDGER,EXT-6802193,12853,6132.54,USD,MATCHED,,2026-09-15 02:01:26
80395,SWIFT_FIN,EXT-9574364,11627,72847.61,USD,MATCHED,,2026-09-15 21:04:46
80396,CARD_PAYMENT_GATEWAY,EXT-3136605,10514,66558.26,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-14 20:18:08
80397,CARD_PAYMENT_GATEWAY,EXT-7591201,13618,38294.76,USD,MATCHED,,2026-09-10 06:24:00
80398,INTERNAL_LEDGER,EXT-7891200,12725,52368.62,USD,MATCHED,,2026-09-16 03:33:42
80399,CARD_PAYMENT_GATEWAY,EXT-1903650,14605,61418.75,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 11:24:43
80400,SWIFT_FIN,EXT-4210317,10992,61525.37,USD,MATCHED,,2026-09-08 04:07:20
80401,FED_ACH_CLEARING,EXT-1965006,12303,40124.67,USD,MATCHED,,2026-09-08 11:52:15
80402,CARD_PAYMENT_GATEWAY,EXT-9438560,14419,21973.92,USD,MATCHED,,2026-09-15 03:35:49
80403,CARD_PAYMENT_GATEWAY,EXT-7821725,14004,30091.72,USD,MATCHED,,2026-09-05 08:53:38
80404,INTERNAL_LEDGER,EXT-5130335,12722,72296.99,USD,MATCHED,,2026-09-12 12:46:49
80405,INTERNAL_LEDGER,EXT-6095134,12292,39950.26,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-17 09:58:22
80406,FED_ACH_CLEARING,EXT-8870942,11513,64970.57,USD,MATCHED,,2026-09-10 14:21:20
80407,CARD_PAYMENT_GATEWAY,EXT-3055323,11562,53886.31,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 15:01:17
80408,CARD_PAYMENT_GATEWAY,EXT-6938269,14956,69272.02,USD,MATCHED,,2026-09-05 03:29:48
80409,CARD_PAYMENT_GATEWAY,EXT-6361382,11946,68631.96,USD,MATCHED,,2026-09-13 00:20:08
80410,CARD_PAYMENT_GATEWAY,EXT-1595135,14861,40536.54,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 18:33:52
80411,FED_ACH_CLEARING,EXT-7990388,14774,52807.16,USD,MATCHED,,2026-09-06 12:46:34
80412,SWIFT_FIN,EXT-3984386,11087,6980.11,USD,MATCHED,,2026-09-10 05:17:20
80413,INTERNAL_LEDGER,EXT-1150896,14991,52219.53,USD,MATCHED,,2026-09-09 13:47:42
80414,SWIFT_FIN,EXT-6215210,13818,8542.35,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 12:22:10
80415,INTERNAL_LEDGER,EXT-7097803,11067,17092.82,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 22:07:55
80416,FED_ACH_CLEARING,EXT-3962298,14321,66025.93,USD,MATCHED,,2026-09-13 01:21:40
80417,INTERNAL_LEDGER,EXT-9091359,11408,57129.71,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 23:30:16
80418,FED_ACH_CLEARING,EXT-8293574,14361,8755.55,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 18:56:26
80419,INTERNAL_LEDGER,EXT-9498902,13744,16805.18,USD,MATCHED,,2026-09-17 09:51:07
80420,FED_ACH_CLEARING,EXT-5821822,14329,19285.02,USD,MATCHED,,2026-09-13 01:28:17
80421,INTERNAL_LEDGER,EXT-8692679,14682,36842.17,USD,MATCHED,,2026-09-16 00:15:41
80422,INTERNAL_LEDGER,EXT-6807721,12530,21548.08,USD,MATCHED,,2026-09-11 20:02:45
80423,INTERNAL_LEDGER,EXT-5792560,13765,41285.29,USD,MATCHED,,2026-09-11 23:41:55
80424,FED_ACH_CLEARING,EXT-9844839,13226,13386.81,USD,MATCHED,,2026-09-11 08:38:37
80425,FED_ACH_CLEARING,EXT-5982704,12495,46014.46,USD,MATCHED,,2026-09-03 21:37:21
80426,SWIFT_FIN,EXT-2155135,12586,75596.83,USD,MATCHED,,2026-09-04 22:25:46
80427,SWIFT_FIN,EXT-1731504,14604,50295.11,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-08 20:50:20
80428,SWIFT_FIN,EXT-2719844,13954,8617.59,USD,MATCHED,,2026-09-05 21:01:52
80429,FED_ACH_CLEARING,EXT-9990026,13520,53195.01,USD,MATCHED,,2026-09-08 18:58:42
80430,SWIFT_FIN,EXT-2839598,12709,40071.85,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 20:59:20
80431,FED_ACH_CLEARING,EXT-3065536,10196,58145.93,USD,MATCHED,,2026-09-10 00:24:15
80432,INTERNAL_LEDGER,EXT-5303255,13968,8078.68,USD,MATCHED,,2026-09-10 08:32:31
80433,CARD_PAYMENT_GATEWAY,EXT-5244186,11244,33718.38,USD,MATCHED,,2026-09-13 10:46:16
80434,FED_ACH_CLEARING,EXT-1347730,10404,48142.42,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-09 14:27:15
80435,CARD_PAYMENT_GATEWAY,EXT-3789679,12828,35024.4,USD,MATCHED,,2026-09-17 09:45:15
80436,FED_ACH_CLEARING,EXT-4922627,13427,50716.16,USD,MATCHED,,2026-09-13 18:36:27
80437,FED_ACH_CLEARING,EXT-3976690,13067,25907.01,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-14 06:17:21
80438,FED_ACH_CLEARING,EXT-5714896,10749,2796.22,USD,MATCHED,,2026-09-08 05:47:21
80439,CARD_PAYMENT_GATEWAY,EXT-9296497,13597,53706.92,USD,MATCHED,,2026-09-13 10:39:57
80440,SWIFT_FIN,EXT-8530305,10658,32818.98,USD,MATCHED,,2026-09-17 17:14:04
80441,CARD_PAYMENT_GATEWAY,EXT-8362330,11472,24631.52,USD,MATCHED,,2026-09-08 14:37:38
80442,INTERNAL_LEDGER,EXT-2645779,14602,25417.4,USD,MATCHED,,2026-09-14 19:08:32
80443,CARD_PAYMENT_GATEWAY,EXT-3143656,13416,40611.95,USD,MATCHED,,2026-09-05 16:33:22
80444,INTERNAL_LEDGER,EXT-7496037,10438,31663.88,USD,MATCHED,,2026-09-08 20:55:47
80445,INTERNAL_LEDGER,EXT-9196121,12287,51308.13,USD,MATCHED,,2026-09-13 18:24:12
80446,SWIFT_FIN,EXT-8229969,14263,45520.43,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 03:27:00
80447,CARD_PAYMENT_GATEWAY,EXT-7092699,14805,33819.49,USD,MATCHED,,2026-09-07 22:25:37
80448,SWIFT_FIN,EXT-5620847,12004,1996.46,USD,MATCHED,,2026-09-07 12:34:03
80449,FED_ACH_CLEARING,EXT-5614261,12456,46627.56,USD,MATCHED,,2026-09-04 15:22:30
80450,SWIFT_FIN,EXT-8858138,10325,22874.98,USD,MATCHED,,2026-09-04 14:22:12
80451,INTERNAL_LEDGER,EXT-2394974,13065,75721.81,USD,MATCHED,,2026-09-16 01:49:40
80452,FED_ACH_CLEARING,EXT-5832266,14424,35767.16,USD,MATCHED,,2026-09-17 16:27:42
80453,CARD_PAYMENT_GATEWAY,EXT-3096200,11004,3659.89,USD,MATCHED,,2026-09-14 09:33:07
80454,SWIFT_FIN,EXT-4645367,10417,5433.75,USD,MATCHED,,2026-09-05 11:47:03
